Int_LAO_sun,Int_optimized,two_theta_LAO_sub,two_theta_optimized
1,0,97.26,97.26
0,2,97.262,97.262
0,1,97.264,97.264
1,0,97.266,97.266
0,0,97.268,97.268
0,3,97.27,97.27
0,1,97.272,97.272
1,1,97.274,97.274
2,3,97.276,97.276
0,1,97.278,97.278
3,1,97.28,97.28
0,1,97.282,97.282
0,1,97.284,97.284
1,0,97.286,97.286
1,1,97.288,97.288
0,0,97.29,97.29
2,1,97.292,97.292
0,2,97.294,97.294
0,0,97.296,97.296
0,0,97.298,97.298
1,1,97.3,97.3
0,0,97.302,97.302
0,1,97.304,97.304
0,1,97.306,97.306
1,1,97.308,97.308
1,0,97.31,97.31
0,0,97.312,97.312
0,0,97.314,97.314
1,1,97.316,97.316
0,0,97.318,97.318
1,0,97.32,97.32
0,1,97.322,97.322
1,1,97.324,97.324
0,1,97.326,97.326
1,2,97.328,97.328
1,1,97.33,97.33
1,2,97.332,97.332
0,0,97.334,97.334
0,1,97.336,97.336
1,0,97.338,97.338
1,0,97.34,97.34
1,0,97.342,97.342
0,1,97.344,97.344
0,1,97.346,97.346
0,1,97.348,97.348
0,0,97.35,97.35
0,0,97.352,97.352
0,1,97.354,97.354
1,1,97.356,97.356
0,0,97.358,97.358
0,1,97.36,97.36
0,0,97.362,97.362
1,0,97.364,97.364
0,0,97.366,97.366
0,0,97.368,97.368
0,3,97.37,97.37
1,1,97.372,97.372
0,1,97.374,97.374
0,0,97.376,97.376
0,0,97.378,97.378
0,1,97.38,97.38
1,0,97.382,97.382
0,0,97.384,97.384
1,1,97.386,97.386
0,0,97.388,97.388
2,0,97.39,97.39
0,2,97.392,97.392
1,0,97.394,97.394
0,1,97.396,97.396
0,0,97.398,97.398
0,1,97.4,97.4
0,1,97.402,97.402
0,0,97.404,97.404
1,0,97.406,97.406
1,2,97.408,97.408
0,0,97.41,97.41
0,2,97.412,97.412
1,1,97.414,97.414
0,2,97.416,97.416
0,0,97.418,97.418
0,1,97.42,97.42
0,1,97.422,97.422
0,2,97.424,97.424
1,1,97.426,97.426
0,1,97.428,97.428
1,0,97.43,97.43
0,2,97.432,97.432
1,0,97.434,97.434
0,0,97.436,97.436
0,3,97.438,97.438
0,0,97.44,97.44
0,0,97.442,97.442
0,1,97.444,97.444
0,1,97.446,97.446
1,0,97.448,97.448
0,1,97.45,97.45
0,1,97.452,97.452
0,0,97.454,97.454
1,0,97.456,97.456
0,0,97.458,97.458
0,0,97.46,97.46
0,0,97.462,97.462
0,1,97.464,97.464
0,1,97.466,97.466
1,2,97.468,97.468
1,0,97.47,97.47
0,0,97.472,97.472
1,0,97.474,97.474
0,0,97.476,97.476
1,1,97.478,97.478
0,3,97.48,97.48
0,0,97.482,97.482
1,1,97.484,97.484
0,0,97.486,97.486
0,0,97.488,97.488
0,1,97.49,97.49
0,0,97.492,97.492
0,0,97.494,97.494
0,0,97.496,97.496
0,0,97.498,97.498
3,1,97.5,97.5
1,0,97.502,97.502
0,0,97.504,97.504
0,0,97.506,97.506
1,1,97.508,97.508
1,0,97.51,97.51
1,1,97.512,97.512
2,0,97.514,97.514
1,0,97.516,97.516
1,1,97.518,97.518
1,0,97.52,97.52
0,1,97.522,97.522
0,0,97.524,97.524
0,4,97.526,97.526
1,0,97.528,97.528
2,1,97.53,97.53
1,2,97.532,97.532
0,0,97.534,97.534
1,0,97.536,97.536
0,1,97.538,97.538
0,3,97.54,97.54
0,0,97.542,97.542
0,0,97.544,97.544
0,0,97.546,97.546
2,0,97.548,97.548
0,0,97.55,97.55
0,2,97.552,97.552
0,0,97.554,97.554
1,1,97.556,97.556
1,0,97.558,97.558
0,0,97.56,97.56
0,0,97.562,97.562
1,0,97.564,97.564
0,1,97.566,97.566
0,2,97.568,97.568
2,0,97.57,97.57
0,1,97.572,97.572
1,0,97.574,97.574
1,0,97.576,97.576
0,1,97.578,97.578
1,1,97.58,97.58
2,0,97.582,97.582
0,3,97.584,97.584
0,0,97.586,97.586
0,1,97.588,97.588
2,0,97.59,97.59
0,0,97.592,97.592
0,1,97.594,97.594
1,3,97.596,97.596
0,0,97.598,97.598
1,1,97.6,97.6
0,0,97.602,97.602
1,1,97.604,97.604
0,0,97.606,97.606
1,1,97.608,97.608
0,0,97.61,97.61
0,0,97.612,97.612
0,1,97.614,97.614
1,2,97.616,97.616
0,1,97.618,97.618
2,0,97.62,97.62
1,0,97.622,97.622
1,0,97.624,97.624
0,1,97.626,97.626
0,1,97.628,97.628
1,2,97.63,97.63
0,0,97.632,97.632
3,0,97.634,97.634
0,1,97.636,97.636
0,0,97.638,97.638
1,2,97.64,97.64
2,1,97.642,97.642
0,0,97.644,97.644
1,0,97.646,97.646
0,0,97.648,97.648
1,0,97.65,97.65
0,0,97.652,97.652
0,1,97.654,97.654
1,0,97.656,97.656
0,2,97.658,97.658
0,1,97.66,97.66
0,1,97.662,97.662
0,0,97.664,97.664
0,0,97.666,97.666
0,0,97.668,97.668
0,0,97.67,97.67
0,0,97.672,97.672
0,1,97.674,97.674
0,0,97.676,97.676
1,0,97.678,97.678
1,0,97.68,97.68
1,2,97.682,97.682
1,1,97.684,97.684
1,2,97.686,97.686
1,1,97.688,97.688
0,1,97.69,97.69
2,0,97.692,97.692
0,0,97.694,97.694
0,1,97.696,97.696
0,1,97.698,97.698
1,0,97.7,97.7
0,0,97.702,97.702
0,1,97.704,97.704
0,0,97.706,97.706
0,1,97.708,97.708
0,0,97.71,97.71
0,0,97.712,97.712
0,0,97.714,97.714
0,1,97.716,97.716
0,0,97.718,97.718
1,1,97.72,97.72
0,0,97.722,97.722
1,0,97.724,97.724
0,0,97.726,97.726
1,1,97.728,97.728
1,0,97.73,97.73
0,0,97.732,97.732
2,0,97.734,97.734
0,1,97.736,97.736
0,1,97.738,97.738
0,1,97.74,97.74
0,1,97.742,97.742
3,0,97.744,97.744
0,0,97.746,97.746
1,0,97.748,97.748
1,0,97.75,97.75
0,1,97.752,97.752
0,1,97.754,97.754
0,0,97.756,97.756
1,0,97.758,97.758
0,1,97.76,97.76
0,0,97.762,97.762
0,0,97.764,97.764
0,1,97.766,97.766
1,3,97.768,97.768
0,0,97.77,97.77
0,0,97.772,97.772
0,1,97.774,97.774
0,1,97.776,97.776
1,0,97.778,97.778
1,0,97.78,97.78
1,0,97.782,97.782
0,1,97.784,97.784
0,1,97.786,97.786
0,0,97.788,97.788
2,0,97.79,97.79
0,2,97.792,97.792
1,2,97.794,97.794
0,0,97.796,97.796
1,2,97.798,97.798
0,0,97.8,97.8
0,0,97.802,97.802
0,0,97.804,97.804
1,2,97.806,97.806
2,2,97.808,97.808
0,2,97.81,97.81
0,1,97.812,97.812
0,1,97.814,97.814
0,0,97.816,97.816
0,1,97.818,97.818
2,0,97.82,97.82
0,0,97.822,97.822
0,3,97.824,97.824
3,1,97.826,97.826
1,1,97.828,97.828
0,1,97.83,97.83
0,0,97.832,97.832
0,0,97.834,97.834
1,1,97.836,97.836
0,0,97.838,97.838
1,2,97.84,97.84
2,1,97.842,97.842
1,1,97.844,97.844
1,1,97.846,97.846
1,0,97.848,97.848
0,0,97.85,97.85
1,1,97.852,97.852
0,0,97.854,97.854
0,1,97.856,97.856
0,0,97.858,97.858
1,0,97.86,97.86
0,0,97.862,97.862
1,0,97.864,97.864
0,0,97.866,97.866
0,0,97.868,97.868
1,0,97.87,97.87
1,0,97.872,97.872
0,3,97.874,97.874
0,0,97.876,97.876
1,2,97.878,97.878
1,0,97.88,97.88
1,1,97.882,97.882
0,0,97.884,97.884
1,0,97.886,97.886
0,0,97.888,97.888
1,0,97.89,97.89
0,1,97.892,97.892
1,3,97.894,97.894
0,0,97.896,97.896
0,1,97.898,97.898
0,1,97.9,97.9
1,0,97.902,97.902
1,1,97.904,97.904
0,0,97.906,97.906
0,1,97.908,97.908
1,2,97.91,97.91
1,0,97.912,97.912
1,1,97.914,97.914
0,0,97.916,97.916
0,1,97.918,97.918
0,0,97.92,97.92
0,1,97.922,97.922
0,0,97.924,97.924
1,1,97.926,97.926
0,0,97.928,97.928
0,1,97.93,97.93
0,1,97.932,97.932
0,1,97.934,97.934
0,1,97.936,97.936
0,1,97.938,97.938
1,0,97.94,97.94
1,1,97.942,97.942
1,1,97.944,97.944
0,0,97.946,97.946
1,0,97.948,97.948
1,0,97.95,97.95
0,2,97.952,97.952
2,2,97.954,97.954
1,0,97.956,97.956
0,0,97.958,97.958
1,0,97.96,97.96
0,0,97.962,97.962
3,0,97.964,97.964
1,1,97.966,97.966
0,2,97.968,97.968
1,1,97.97,97.97
1,2,97.972,97.972
0,0,97.974,97.974
2,0,97.976,97.976
1,1,97.978,97.978
0,0,97.98,97.98
0,2,97.982,97.982
0,1,97.984,97.984
2,1,97.986,97.986
0,0,97.988,97.988
0,0,97.99,97.99
1,0,97.992,97.992
1,0,97.994,97.994
0,2,97.996,97.996
0,0,97.998,97.998
1,0,98,98
0,1,98.002,98.002
2,0,98.004,98.004
0,1,98.006,98.006
2,3,98.008,98.008
1,2,98.01,98.01
0,1,98.012,98.012
0,0,98.014,98.014
0,2,98.016,98.016
0,0,98.018,98.018
1,0,98.02,98.02
0,2,98.022,98.022
0,0,98.024,98.024
0,1,98.026,98.026
2,0,98.028,98.028
0,0,98.03,98.03
0,1,98.032,98.032
1,2,98.034,98.034
1,0,98.036,98.036
0,0,98.038,98.038
0,0,98.04,98.04
0,1,98.042,98.042
0,1,98.044,98.044
1,0,98.046,98.046
3,0,98.048,98.048
0,0,98.05,98.05
3,0,98.052,98.052
1,0,98.054,98.054
1,0,98.056,98.056
0,1,98.058,98.058
0,0,98.06,98.06
0,0,98.062,98.062
0,2,98.064,98.064
1,2,98.066,98.066
1,0,98.068,98.068
2,1,98.07,98.07
1,0,98.072,98.072
0,1,98.074,98.074
3,1,98.076,98.076
1,0,98.078,98.078
1,0,98.08,98.08
2,0,98.082,98.082
0,2,98.084,98.084
1,1,98.086,98.086
1,1,98.088,98.088
2,1,98.09,98.09
0,0,98.092,98.092
0,0,98.094,98.094
0,1,98.096,98.096
0,1,98.098,98.098
0,3,98.1,98.1
1,1,98.102,98.102
0,0,98.104,98.104
1,3,98.106,98.106
0,0,98.108,98.108
1,0,98.11,98.11
0,0,98.112,98.112
0,1,98.114,98.114
1,0,98.116,98.116
1,0,98.118,98.118
0,2,98.12,98.12
0,1,98.122,98.122
1,0,98.124,98.124
0,1,98.126,98.126
0,1,98.128,98.128
0,0,98.13,98.13
2,0,98.132,98.132
1,1,98.134,98.134
0,1,98.136,98.136
1,0,98.138,98.138
0,0,98.14,98.14
0,1,98.142,98.142
0,1,98.144,98.144
3,1,98.146,98.146
0,1,98.148,98.148
2,0,98.15,98.15
0,0,98.152,98.152
0,0,98.154,98.154
0,0,98.156,98.156
0,0,98.158,98.158
1,0,98.16,98.16
0,0,98.162,98.162
1,0,98.164,98.164
1,0,98.166,98.166
0,1,98.168,98.168
0,1,98.17,98.17
2,0,98.172,98.172
2,0,98.174,98.174
1,0,98.176,98.176
1,0,98.178,98.178
0,0,98.18,98.18
0,1,98.182,98.182
0,0,98.184,98.184
2,0,98.186,98.186
0,0,98.188,98.188
0,0,98.19,98.19
0,2,98.192,98.192
0,1,98.194,98.194
1,0,98.196,98.196
1,2,98.198,98.198
1,0,98.2,98.2
0,0,98.202,98.202
0,1,98.204,98.204
1,0,98.206,98.206
1,0,98.208,98.208
0,0,98.21,98.21
0,0,98.212,98.212
0,1,98.214,98.214
0,0,98.216,98.216
0,0,98.218,98.218
0,0,98.22,98.22
0,1,98.222,98.222
0,0,98.224,98.224
0,0,98.226,98.226
0,0,98.228,98.228
2,0,98.23,98.23
0,0,98.232,98.232
0,1,98.234,98.234
0,0,98.236,98.236
0,1,98.238,98.238
2,0,98.24,98.24
0,1,98.242,98.242
1,0,98.244,98.244
0,1,98.246,98.246
0,0,98.248,98.248
1,1,98.25,98.25
0,0,98.252,98.252
0,1,98.254,98.254
1,0,98.256,98.256
0,0,98.258,98.258
1,0,98.26,98.26
1,0,98.262,98.262
2,0,98.264,98.264
1,3,98.266,98.266
1,1,98.268,98.268
0,0,98.27,98.27
0,1,98.272,98.272
0,0,98.274,98.274
0,1,98.276,98.276
0,0,98.278,98.278
0,0,98.28,98.28
1,1,98.282,98.282
0,1,98.284,98.284
1,1,98.286,98.286
0,2,98.288,98.288
0,1,98.29,98.29
1,0,98.292,98.292
0,1,98.294,98.294
0,1,98.296,98.296
0,0,98.298,98.298
1,0,98.3,98.3
0,0,98.302,98.302
0,1,98.304,98.304
0,1,98.306,98.306
0,1,98.308,98.308
0,2,98.31,98.31
0,0,98.312,98.312
3,0,98.314,98.314
0,0,98.316,98.316
0,1,98.318,98.318
0,1,98.32,98.32
0,1,98.322,98.322
2,2,98.324,98.324
0,1,98.326,98.326
1,0,98.328,98.328
1,0,98.33,98.33
2,1,98.332,98.332
0,0,98.334,98.334
2,0,98.336,98.336
0,0,98.338,98.338
0,0,98.34,98.34
2,1,98.342,98.342
2,0,98.344,98.344
1,1,98.346,98.346
0,0,98.348,98.348
1,0,98.35,98.35
1,0,98.352,98.352
0,0,98.354,98.354
0,0,98.356,98.356
1,1,98.358,98.358
0,1,98.36,98.36
3,0,98.362,98.362
0,0,98.364,98.364
0,1,98.366,98.366
0,1,98.368,98.368
0,0,98.37,98.37
0,0,98.372,98.372
0,0,98.374,98.374
1,1,98.376,98.376
0,0,98.378,98.378
2,0,98.38,98.38
0,0,98.382,98.382
1,1,98.384,98.384
0,1,98.386,98.386
0,0,98.388,98.388
1,1,98.39,98.39
1,1,98.392,98.392
0,0,98.394,98.394
0,0,98.396,98.396
0,0,98.398,98.398
0,0,98.4,98.4
0,1,98.402,98.402
0,0,98.404,98.404
2,1,98.406,98.406
0,1,98.408,98.408
2,1,98.41,98.41
3,0,98.412,98.412
0,0,98.414,98.414
0,0,98.416,98.416
0,0,98.418,98.418
0,0,98.42,98.42
0,1,98.422,98.422
0,1,98.424,98.424
1,1,98.426,98.426
0,0,98.428,98.428
0,0,98.43,98.43
1,1,98.432,98.432
1,0,98.434,98.434
0,0,98.436,98.436
0,1,98.438,98.438
1,0,98.44,98.44
0,1,98.442,98.442
0,0,98.444,98.444
1,0,98.446,98.446
0,1,98.448,98.448
0,0,98.45,98.45
0,4,98.452,98.452
0,0,98.454,98.454
0,1,98.456,98.456
0,1,98.458,98.458
0,0,98.46,98.46
1,1,98.462,98.462
0,0,98.464,98.464
0,0,98.466,98.466
0,0,98.468,98.468
0,0,98.47,98.47
0,1,98.472,98.472
0,0,98.474,98.474
2,0,98.476,98.476
1,0,98.478,98.478
0,2,98.48,98.48
0,1,98.482,98.482
0,0,98.484,98.484
0,0,98.486,98.486
1,0,98.488,98.488
0,0,98.49,98.49
1,0,98.492,98.492
0,1,98.494,98.494
0,1,98.496,98.496
0,1,98.498,98.498
0,0,98.5,98.5
0,0,98.502,98.502
0,0,98.504,98.504
1,2,98.506,98.506
0,1,98.508,98.508
0,1,98.51,98.51
0,1,98.512,98.512
0,0,98.514,98.514
2,2,98.516,98.516
1,0,98.518,98.518
0,1,98.52,98.52
2,1,98.522,98.522
0,2,98.524,98.524
0,1,98.526,98.526
2,0,98.528,98.528
0,0,98.53,98.53
0,1,98.532,98.532
1,2,98.534,98.534
0,0,98.536,98.536
0,0,98.538,98.538
0,1,98.54,98.54
0,0,98.542,98.542
2,0,98.544,98.544
1,0,98.546,98.546
0,1,98.548,98.548
1,0,98.55,98.55
1,0,98.552,98.552
1,0,98.554,98.554
0,2,98.556,98.556
0,0,98.558,98.558
0,1,98.56,98.56
0,0,98.562,98.562
0,1,98.564,98.564
0,0,98.566,98.566
0,0,98.568,98.568
0,1,98.57,98.57
0,2,98.572,98.572
1,1,98.574,98.574
2,0,98.576,98.576
0,1,98.578,98.578
0,0,98.58,98.58
0,0,98.582,98.582
0,1,98.584,98.584
0,0,98.586,98.586
2,0,98.588,98.588
0,0,98.59,98.59
0,1,98.592,98.592
1,1,98.594,98.594
0,1,98.596,98.596
0,1,98.598,98.598
0,2,98.6,98.6
0,1,98.602,98.602
0,0,98.604,98.604
0,0,98.606,98.606
1,0,98.608,98.608
0,0,98.61,98.61
0,0,98.612,98.612
2,1,98.614,98.614
1,2,98.616,98.616
2,0,98.618,98.618
1,0,98.62,98.62
1,1,98.622,98.622
0,1,98.624,98.624
1,0,98.626,98.626
0,0,98.628,98.628
0,1,98.63,98.63
1,1,98.632,98.632
0,1,98.634,98.634
1,1,98.636,98.636
1,0,98.638,98.638
0,0,98.64,98.64
2,0,98.642,98.642
0,0,98.644,98.644
0,0,98.646,98.646
1,1,98.648,98.648
0,0,98.65,98.65
0,0,98.652,98.652
0,0,98.654,98.654
1,1,98.656,98.656
0,0,98.658,98.658
0,0,98.66,98.66
1,1,98.662,98.662
0,2,98.664,98.664
0,1,98.666,98.666
1,0,98.668,98.668
1,2,98.67,98.67
0,1,98.672,98.672
0,0,98.674,98.674
1,0,98.676,98.676
0,1,98.678,98.678
0,1,98.68,98.68
2,0,98.682,98.682
0,0,98.684,98.684
0,2,98.686,98.686
0,2,98.688,98.688
0,1,98.69,98.69
0,0,98.692,98.692
2,0,98.694,98.694
0,0,98.696,98.696
0,1,98.698,98.698
0,1,98.7,98.7
0,0,98.702,98.702
1,1,98.704,98.704
0,1,98.706,98.706
0,0,98.708,98.708
0,0,98.71,98.71
0,1,98.712,98.712
0,2,98.714,98.714
1,0,98.716,98.716
0,1,98.718,98.718
0,1,98.72,98.72
1,1,98.722,98.722
0,1,98.724,98.724
2,0,98.726,98.726
0,1,98.728,98.728
1,3,98.73,98.73
1,0,98.732,98.732
0,1,98.734,98.734
0,1,98.736,98.736
0,0,98.738,98.738
1,0,98.74,98.74
0,1,98.742,98.742
2,0,98.744,98.744
1,0,98.746,98.746
1,0,98.748,98.748
1,1,98.75,98.75
0,0,98.752,98.752
1,0,98.754,98.754
2,0,98.756,98.756
1,1,98.758,98.758
0,1,98.76,98.76
0,3,98.762,98.762
0,0,98.764,98.764
0,1,98.766,98.766
0,0,98.768,98.768
0,0,98.77,98.77
1,0,98.772,98.772
0,1,98.774,98.774
1,0,98.776,98.776
0,0,98.778,98.778
0,0,98.78,98.78
0,2,98.782,98.782
0,2,98.784,98.784
1,0,98.786,98.786
0,2,98.788,98.788
1,0,98.79,98.79
1,0,98.792,98.792
0,1,98.794,98.794
0,2,98.796,98.796
0,0,98.798,98.798
0,1,98.8,98.8
1,0,98.802,98.802
1,0,98.804,98.804
0,0,98.806,98.806
1,0,98.808,98.808
0,1,98.81,98.81
0,1,98.812,98.812
0,0,98.814,98.814
2,0,98.816,98.816
0,0,98.818,98.818
0,2,98.82,98.82
0,0,98.822,98.822
0,2,98.824,98.824
0,0,98.826,98.826
0,0,98.828,98.828
0,0,98.83,98.83
0,1,98.832,98.832
0,0,98.834,98.834
0,1,98.836,98.836
1,0,98.838,98.838
0,1,98.84,98.84
0,1,98.842,98.842
0,0,98.844,98.844
1,0,98.846,98.846
1,0,98.848,98.848
1,1,98.85,98.85
1,0,98.852,98.852
0,1,98.854,98.854
0,1,98.856,98.856
1,0,98.858,98.858
0,2,98.86,98.86
1,1,98.862,98.862
0,1,98.864,98.864
0,1,98.866,98.866
0,0,98.868,98.868
0,1,98.87,98.87
1,0,98.872,98.872
1,1,98.874,98.874
0,0,98.876,98.876
1,1,98.878,98.878
0,1,98.88,98.88
0,1,98.882,98.882
1,1,98.884,98.884
0,1,98.886,98.886
0,0,98.888,98.888
1,0,98.89,98.89
0,1,98.892,98.892
0,0,98.894,98.894
0,0,98.896,98.896
0,1,98.898,98.898
0,0,98.9,98.9
0,1,98.902,98.902
0,0,98.904,98.904
0,1,98.906,98.906
0,0,98.908,98.908
0,1,98.91,98.91
0,0,98.912,98.912
0,0,98.914,98.914
0,0,98.916,98.916
4,0,98.918,98.918
1,2,98.92,98.92
0,0,98.922,98.922
1,2,98.924,98.924
1,0,98.926,98.926
1,0,98.928,98.928
0,1,98.93,98.93
1,2,98.932,98.932
0,0,98.934,98.934
0,2,98.936,98.936
0,0,98.938,98.938
1,0,98.94,98.94
2,0,98.942,98.942
0,0,98.944,98.944
0,0,98.946,98.946
0,1,98.948,98.948
0,1,98.95,98.95
0,0,98.952,98.952
0,1,98.954,98.954
2,0,98.956,98.956
0,1,98.958,98.958
0,3,98.96,98.96
0,0,98.962,98.962
1,0,98.964,98.964
0,0,98.966,98.966
1,0,98.968,98.968
1,1,98.97,98.97
0,1,98.972,98.972
0,1,98.974,98.974
3,0,98.976,98.976
2,1,98.978,98.978
0,1,98.98,98.98
1,0,98.982,98.982
1,2,98.984,98.984
0,0,98.986,98.986
0,1,98.988,98.988
0,0,98.99,98.99
1,0,98.992,98.992
1,0,98.994,98.994
1,0,98.996,98.996
0,2,98.998,98.998
2,0,99,99
0,1,99.002,99.002
2,0,99.004,99.004
0,0,99.006,99.006
0,0,99.008,99.008
1,1,99.01,99.01
1,0,99.012,99.012
0,1,99.014,99.014
0,1,99.016,99.016
1,1,99.018,99.018
0,1,99.02,99.02
0,0,99.022,99.022
1,0,99.024,99.024
0,0,99.026,99.026
2,1,99.028,99.028
1,1,99.03,99.03
0,1,99.032,99.032
0,0,99.034,99.034
0,0,99.036,99.036
0,1,99.038,99.038
2,1,99.04,99.04
1,1,99.042,99.042
1,0,99.044,99.044
1,0,99.046,99.046
0,1,99.048,99.048
0,0,99.05,99.05
0,0,99.052,99.052
0,1,99.054,99.054
1,0,99.056,99.056
0,0,99.058,99.058
0,0,99.06,99.06
1,1,99.062,99.062
1,1,99.064,99.064
1,0,99.066,99.066
0,0,99.068,99.068
0,2,99.07,99.07
1,1,99.072,99.072
0,0,99.074,99.074
0,0,99.076,99.076
0,0,99.078,99.078
0,1,99.08,99.08
0,0,99.082,99.082
0,1,99.084,99.084
1,1,99.086,99.086
0,0,99.088,99.088
1,2,99.09,99.09
1,0,99.092,99.092
0,1,99.094,99.094
0,0,99.096,99.096
3,1,99.098,99.098
1,2,99.1,99.1
1,0,99.102,99.102
1,2,99.104,99.104
0,1,99.106,99.106
0,0,99.108,99.108
1,0,99.11,99.11
0,0,99.112,99.112
1,2,99.114,99.114
0,0,99.116,99.116
1,1,99.118,99.118
0,0,99.12,99.12
2,1,99.122,99.122
0,0,99.124,99.124
0,1,99.126,99.126
1,0,99.128,99.128
0,0,99.13,99.13
0,0,99.132,99.132
0,0,99.134,99.134
0,0,99.136,99.136
0,0,99.138,99.138
1,1,99.14,99.14
0,0,99.142,99.142
0,0,99.144,99.144
0,0,99.146,99.146
1,0,99.148,99.148
0,1,99.15,99.15
0,2,99.152,99.152
0,1,99.154,99.154
0,1,99.156,99.156
0,0,99.158,99.158
1,1,99.16,99.16
1,0,99.162,99.162
0,0,99.164,99.164
0,0,99.166,99.166
0,2,99.168,99.168
0,0,99.17,99.17
1,0,99.172,99.172
1,0,99.174,99.174
0,0,99.176,99.176
2,0,99.178,99.178
1,0,99.18,99.18
1,1,99.182,99.182
0,1,99.184,99.184
0,1,99.186,99.186
0,2,99.188,99.188
1,1,99.19,99.19
0,0,99.192,99.192
1,0,99.194,99.194
1,2,99.196,99.196
0,0,99.198,99.198
0,0,99.2,99.2
1,0,99.202,99.202
0,0,99.204,99.204
0,1,99.206,99.206
2,1,99.208,99.208
0,0,99.21,99.21
0,1,99.212,99.212
3,0,99.214,99.214
0,0,99.216,99.216
1,0,99.218,99.218
1,0,99.22,99.22
2,1,99.222,99.222
0,0,99.224,99.224
1,0,99.226,99.226
0,2,99.228,99.228
1,0,99.23,99.23
0,1,99.232,99.232
0,2,99.234,99.234
0,0,99.236,99.236
0,0,99.238,99.238
1,1,99.24,99.24
0,0,99.242,99.242
0,0,99.244,99.244
1,0,99.246,99.246
0,1,99.248,99.248
0,0,99.25,99.25
0,0,99.252,99.252
0,0,99.254,99.254
0,1,99.256,99.256
0,0,99.258,99.258
1,0,99.26,99.26
0,0,99.262,99.262
0,1,99.264,99.264
1,1,99.266,99.266
2,0,99.268,99.268
0,1,99.27,99.27
1,0,99.272,99.272
0,1,99.274,99.274
3,1,99.276,99.276
0,0,99.278,99.278
0,1,99.28,99.28
0,0,99.282,99.282
0,0,99.284,99.284
1,1,99.286,99.286
0,0,99.288,99.288
0,0,99.29,99.29
1,1,99.292,99.292
0,2,99.294,99.294
0,1,99.296,99.296
0,0,99.298,99.298
1,0,99.3,99.3
1,0,99.302,99.302
0,2,99.304,99.304
0,1,99.306,99.306
0,2,99.308,99.308
0,1,99.31,99.31
0,1,99.312,99.312
2,1,99.314,99.314
1,0,99.316,99.316
2,0,99.318,99.318
0,0,99.32,99.32
0,2,99.322,99.322
0,1,99.324,99.324
0,0,99.326,99.326
0,0,99.328,99.328
0,1,99.33,99.33
1,1,99.332,99.332
1,0,99.334,99.334
0,1,99.336,99.336
0,0,99.338,99.338
0,0,99.34,99.34
0,1,99.342,99.342
0,1,99.344,99.344
0,0,99.346,99.346
1,0,99.348,99.348
0,2,99.35,99.35
3,0,99.352,99.352
2,0,99.354,99.354
0,0,99.356,99.356
0,1,99.358,99.358
0,0,99.36,99.36
0,1,99.362,99.362
0,0,99.364,99.364
0,0,99.366,99.366
0,0,99.368,99.368
0,0,99.37,99.37
1,0,99.372,99.372
1,0,99.374,99.374
0,1,99.376,99.376
1,1,99.378,99.378
1,0,99.38,99.38
2,0,99.382,99.382
1,0,99.384,99.384
0,1,99.386,99.386
0,1,99.388,99.388
0,0,99.39,99.39
0,0,99.392,99.392
0,1,99.394,99.394
1,2,99.396,99.396
1,1,99.398,99.398
0,0,99.4,99.4
1,2,99.402,99.402
2,0,99.404,99.404
0,0,99.406,99.406
1,2,99.408,99.408
0,1,99.41,99.41
1,1,99.412,99.412
1,0,99.414,99.414
1,1,99.416,99.416
0,0,99.418,99.418
0,0,99.42,99.42
0,1,99.422,99.422
1,0,99.424,99.424
2,1,99.426,99.426
0,2,99.428,99.428
0,1,99.43,99.43
0,1,99.432,99.432
2,0,99.434,99.434
2,0,99.436,99.436
2,1,99.438,99.438
0,1,99.44,99.44
3,1,99.442,99.442
0,1,99.444,99.444
0,1,99.446,99.446
1,0,99.448,99.448
0,3,99.45,99.45
0,0,99.452,99.452
1,1,99.454,99.454
0,1,99.456,99.456
1,0,99.458,99.458
0,1,99.46,99.46
1,0,99.462,99.462
0,0,99.464,99.464
0,0,99.466,99.466
0,0,99.468,99.468
0,0,99.47,99.47
0,0,99.472,99.472
1,1,99.474,99.474
0,0,99.476,99.476
0,0,99.478,99.478
0,0,99.48,99.48
0,0,99.482,99.482
0,1,99.484,99.484
0,1,99.486,99.486
0,1,99.488,99.488
1,2,99.49,99.49
0,2,99.492,99.492
1,0,99.494,99.494
0,1,99.496,99.496
0,0,99.498,99.498
1,1,99.5,99.5
0,0,99.502,99.502
0,0,99.504,99.504
0,1,99.506,99.506
0,0,99.508,99.508
0,0,99.51,99.51
0,0,99.512,99.512
0,2,99.514,99.514
0,0,99.516,99.516
1,1,99.518,99.518
0,0,99.52,99.52
1,0,99.522,99.522
0,0,99.524,99.524
0,1,99.526,99.526
0,1,99.528,99.528
2,1,99.53,99.53
0,2,99.532,99.532
0,3,99.534,99.534
0,3,99.536,99.536
0,0,99.538,99.538
0,2,99.54,99.54
1,1,99.542,99.542
0,2,99.544,99.544
1,2,99.546,99.546
0,1,99.548,99.548
0,0,99.55,99.55
0,0,99.552,99.552
0,0,99.554,99.554
0,0,99.556,99.556
0,1,99.558,99.558
0,1,99.56,99.56
2,0,99.562,99.562
0,0,99.564,99.564
0,0,99.566,99.566
0,0,99.568,99.568
1,0,99.57,99.57
1,0,99.572,99.572
1,0,99.574,99.574
0,0,99.576,99.576
0,0,99.578,99.578
1,1,99.58,99.58
0,1,99.582,99.582
0,1,99.584,99.584
0,0,99.586,99.586
